Unnamed: 0,Loyalty Number,Salary,CLV,Salary_Was_Imputed,Male_Enc,Marital_Enc,Education_Enc,Card_Enc,Promo_Enroll,Tenure_At_Cutoff,Churn,Total_Flights,Total_Distance,Total_Points_Acc,Total_Points_Red,Active_Months,Max_Flights_Month,Total_Months,Avg_Flights_Month,Activity_Rate,Redemption_Ratio,Avg_Distance_Per_Flight,Months_Since_Last_Flight,Flights_Q1,Flights_Q2,Flights_Q3,Flights_Q4,Churn_Prob,Churn_Risk
146,467182,102347.0,4160.02,0,0,1,2,0,0,48,1,22,34096,34096.0,0,7,5,12,1.8333333333333333,0.5833333333333334,0.0,1549.8181818181818,2.0,7,9,5,1,0.05749755993929044,Low
147,601407,72809.0,4165.17,0,1,1,2,0,0,27,0,11,13832,13832.0,0,3,5,12,0.9166666666666666,0.25,0.0,1257.4545454545455,5.0,1,5,5,0,0.33627323168855083,Medium
148,700871,74567.0,4165.25,0,0,1,2,0,0,24,0,24,30458,30458.0,0,9,5,12,2.0,0.75,0.0,1269.0833333333333,0.0,6,2,8,8,0.0264959562563933,Low
149,203809,54160.0,4165.35,0,0,1,0,0,0,65,0,0,0,0.0,0,0,0,12,0.0,0.0,0.0,0.0,12.0,0,0,0,0,0.022413132734311465,Low
150,705589,73510.0,4165.99,1,0,0,1,0,0,67,0,27,42659,42659.0,0,9,5,12,2.25,0.75,0.0,1579.962962962963,0.0,7,7,5,8,0.005931618915934285,Low
152,746060,73510.0,4167.09,1,1,1,1,0,0,44,0,27,40740,40740.0,421,10,5,12,2.25,0.8333333333333334,0.01033382425135,1508.888888888889,0.0,1,8,11,7,0.005344897912816271,Low
153,469718,73544.0,4167.42,0,1,1,2,0,0,59,0,21,21161,21161.0,584,8,6,12,1.75,0.6666666666666666,0.0275979396058787,1007.6666666666666,0.0,4,3,11,3,0.012711766465203486,Low
154,164429,57852.0,4169.36,0,0,0,2,0,0,63,0,26,34731,34731.0,890,8,5,12,2.1666666666666665,0.6666666666666666,0.0256255218680717,1335.8076923076924,1.0,8,10,5,3,0.041992581939434476,Low
155,708373,57852.0,4169.36,0,0,0,2,0,0,9,0,19,24055,24055.0,0,6,6,12,1.5833333333333333,0.5,0.0,1266.0526315789473,1.0,0,8,8,3,0.27634482703780533,Medium
156,225088,97991.0,4170.34,0,1,1,2,0,0,27,0,16,26880,26880.0,0,5,5,12,1.3333333333333333,0.4166666666666667,0.0,1680.0,0.0,1,0,9,6,0.05245537743837116,Low
157,100214,63253.0,4170.57,0,1,1,2,0,0,28,0,10,18186,18186.0,861,4,3,12,0.8333333333333334,0.3333333333333333,0.0473441108545034,1818.6,0.0,2,0,2,6,0.14195260891915928,Low
158,459999,53465.0,4170.69,0,1,0,2,0,0,3,0,6,10938,10938.0,0,2,3,12,0.5,0.1666666666666666,0.0,1823.0,1.0,0,0,0,6,0.607003034944594,High
159,553936,53465.0,4170.69,0,0,0,2,0,0,36,0,0,0,0.0,0,0,0,12,0.0,0.0,0.0,0.0,12.0,0,0,0,0,0.08248652708834976,Low
160,268128,47663.0,4177.88,0,0,1,0,0,0,59,0,19,22571,22571.0,992,8,5,12,1.5833333333333333,0.6666666666666666,0.043950201586106,1187.9473684210527,1.0,10,5,1,3,0.04690044402242845,Low
161,930584,73510.0,4185.76,1,1,0,1,0,0,29,0,17,22099,22099.0,468,7,6,12,1.4166666666666667,0.5833333333333334,0.021177428842934,1299.9411764705883,0.0,4,2,7,4,0.06738439002062133,Low
162,327796,73510.0,4191.06,1,1,0,1,0,0,6,0,6,13630,13630.0,0,2,4,12,0.5,0.1666666666666666,0.0,2271.6666666666665,1.0,0,0,4,2,0.7963886574864134,High
163,947467,49937.0,4196.43,0,0,1,2,0,0,34,0,17,26908,26908.0,0,6,4,12,1.4166666666666667,0.5,0.0,1582.8235294117646,0.0,5,3,0,9,0.05584588298746145,Low
164,743510,73510.0,4196.65,1,1,0,1,0,0,19,0,8,11922,11922.0,0,3,4,12,0.6666666666666666,0.25,0.0,1490.25,3.0,4,0,4,0,0.5265398262234398,High
165,580324,61113.0,4198.03,0,1,1,2,0,0,54,0,10,20215,20215.0,1089,5,3,12,0.8333333333333334,0.4166666666666667,0.0538708879544892,2021.5,1.0,2,4,2,2,0.08386540037051252,Low
168,101945,86098.0,4202.66,0,1,1,2,0,0,49,0,19,34441,34441.0,0,7,5,12,1.5833333333333333,0.5833333333333334,0.0,1812.684210526316,1.0,4,8,1,6,0.01966377432491012,Low
169,713636,48109.0,4212.8,0,1,1,4,0,0,40,0,21,29064,29064.0,0,8,4,12,1.75,0.6666666666666666,0.0,1384.0,0.0,4,3,5,9,0.013268536425987784,Low
170,302509,74238.0,4213.92,0,1,1,4,0,0,9,0,11,19282,19282.0,0,4,4,12,0.9166666666666666,0.3333333333333333,0.0,1752.909090909091,0.0,0,0,3,8,0.13621381296739735,Low
171,789421,73510.0,4217.86,1,0,0,1,0,0,13,0,15,20138,20138.0,0,7,4,12,1.25,0.5833333333333334,0.0,1342.5333333333333,0.0,1,3,5,6,0.07124191629868995,Low
172,914255,73510.0,4217.86,1,1,0,1,0,0,25,0,0,0,0.0,0,0,0,12,0.0,0.0,0.0,0.0,12.0,0,0,0,0,0.09726250150038022,Low
173,404426,99696.0,4223.27,0,0,1,4,0,0,39,0,10,18661,18661.0,502,4,3,12,0.8333333333333334,0.3333333333333333,0.0269010235249986,1866.1,0.0,1,3,0,6,0.05197283201456479,Low
174,260106,88876.0,4228.25,0,0,0,2,0,0,54,1,6,10579,10579.0,0,2,5,12,0.5,0.1666666666666666,0.0,1763.1666666666667,9.0,6,0,0,0,0.4117835235631365,High
175,438023,73510.0,4228.73,1,1,1,1,0,0,59,0,11,16378,16378.0,0,4,4,12,0.9166666666666666,0.3333333333333333,0.0,1488.909090909091,1.0,6,4,0,1,0.10015760706899003,Low
177,645742,76056.0,4235.18,0,1,1,2,0,0,40,0,0,0,0.0,0,0,0,12,0.0,0.0,0.0,0.0,12.0,0,0,0,0,0.03911087035987252,Low
178,872932,72685.0,4236.3,0,1,1,0,0,0,33,0,16,23207,23207.0,448,7,4,12,1.3333333333333333,0.5833333333333334,0.0193045201878743,1450.4375,1.0,4,2,5,5,0.04633691901143933,Low
179,407945,75108.0,4236.47,0,0,1,2,0,0,60,0,24,47018,47018.0,536,10,6,12,2.0,0.8333333333333334,0.011399889404058,1959.0833333333333,0.0,3,7,8,6,0.003137045054445024,Low
180,211714,103572.0,4236.84,0,0,1,4,0,0,30,0,27,36945,36945.0,1352,10,5,12,2.25,0.8333333333333334,0.0365949384219786,1368.3333333333333,0.0,7,6,8,6,0.013770718535052875,Low
181,410982,132353.0,4237.37,0,1,1,3,0,0,10,0,23,32411,32411.0,807,7,5,12,1.9166666666666667,0.5833333333333334,0.0248989540588071,1409.1739130434785,0.0,5,3,9,6,0.05108788813067854,Low
182,905213,132353.0,4237.37,0,0,1,3,0,0,26,0,15,23296,23296.0,1234,4,6,12,1.25,0.3333333333333333,0.052970467032967,1553.0666666666666,0.0,4,0,6,5,0.08248807672491122,Low
183,147898,59849.0,4241.64,0,0,2,0,0,0,64,0,20,31656,31656.0,1443,7,5,12,1.6666666666666667,0.5833333333333334,0.0455837755875663,1582.8,3.0,9,1,10,0,0.058386111859901106,Low
184,530105,73510.0,4242.69,1,1,0,1,0,0,1,1,1,976,976.0,0,1,1,12,0.0833333333333333,0.0833333333333333,0.0,976.0,0.0,0,0,0,1,0.4512546761069536,High
185,610946,56947.0,4244.47,0,0,1,2,0,0,12,0,20,25101,25101.0,1419,9,4,12,1.6666666666666667,0.75,0.056531612286363,1255.05,0.0,5,6,3,6,0.06735485613532483,Low
186,383108,64497.0,4247.68,0,0,1,2,0,0,66,0,15,16553,16553.0,0,5,5,12,1.25,0.4166666666666667,0.0,1103.5333333333333,1.0,2,0,10,3,0.021352469800445115,Low
187,836343,64497.0,4247.68,0,0,1,2,0,0,8,0,22,26136,26136.0,559,5,6,12,1.8333333333333333,0.4166666666666667,0.0213881236608509,1188.0,0.0,0,5,10,7,0.19949004188410827,Medium
188,585357,73510.0,4250.28,1,1,0,1,0,0,14,0,25,36315,36315.0,350,11,4,12,2.083333333333333,0.9166666666666666,0.0096378906787828,1452.6,0.0,6,6,4,9,0.018945525220516995,Low
189,784804,73510.0,4250.28,1,0,0,1,0,0,28,0,7,10894,10894.0,0,4,3,12,0.5833333333333334,0.3333333333333333,0.0,1556.2857142857142,0.0,0,3,2,2,0.18837217438010548,Medium
190,719633,52109.0,4250.78,0,1,2,2,0,0,12,0,0,0,0.0,0,0,0,12,0.0,0.0,0.0,0.0,12.0,0,0,0,0,0.15178639854393833,Medium
191,715764,73510.0,4253.28,1,1,0,1,0,0,16,0,15,24871,24871.0,1446,6,4,12,1.25,0.5,0.0581400024124482,1658.0666666666666,0.0,2,5,3,5,0.1415432827533317,Low
192,753473,70996.0,4254.62,0,0,0,4,0,0,53,0,24,30753,30753.0,0,8,6,12,2.0,0.6666666666666666,0.0,1281.375,0.0,8,1,11,4,0.026587539778683215,Low
193,980856,70996.0,4254.62,0,1,0,4,0,0,34,0,24,46509,46509.0,0,8,6,12,2.0,0.6666666666666666,0.0,1937.875,0.0,3,8,8,5,0.029479734427224225,Low
194,271660,73510.0,4270.03,1,1,1,1,0,0,32,0,11,15280,15280.0,0,6,3,12,0.9166666666666666,0.5,0.0,1389.090909090909,3.0,3,6,2,0,0.12002162821257614,Low
196,264936,73510.0,4272.81,1,0,0,1,0,0,52,0,21,26221,26221.0,0,7,5,12,1.75,0.5833333333333334,0.0,1248.6190476190477,0.0,0,9,5,7,0.014944386517588993,Low
197,436498,73510.0,4272.81,1,1,0,1,0,0,49,0,0,0,0.0,0,0,0,12,0.0,0.0,0.0,0.0,12.0,0,0,0,0,0.03387832113780894,Low
198,976513,92067.0,4273.59,0,0,1,2,0,0,40,0,22,29253,29253.0,692,8,6,12,1.8333333333333333,0.6666666666666666,0.0236556934331521,1329.6818181818182,0.0,7,5,6,4,0.033900569330452185,Low
199,828776,60899.0,4274.62,0,1,1,2,0,0,7,0,13,17278,17278.0,0,4,4,12,1.0833333333333333,0.3333333333333333,0.0,1329.076923076923,0.0,0,3,4,6,0.2160484364169511,Medium
200,240362,58756.0,4276.36,0,1,1,2,0,0,38,0,12,21824,21824.0,0,6,4,12,1.0,0.5,0.0,1818.6666666666667,0.0,2,0,5,5,0.05051582760476351,Low
201,137845,88445.0,4277.27,0,0,1,2,0,0,54,0,26,44013,44013.0,0,11,5,12,2.1666666666666665,0.9166666666666666,0.0,1692.8076923076924,0.0,8,3,5,10,0.0018783022417693616,Low
202,430569,87462.0,4277.56,0,1,1,2,0,0,14,0,25,37499,37499.0,1026,8,5,12,2.083333333333333,0.6666666666666666,0.0273607296194565,1499.96,0.0,4,8,5,8,0.04639729451333681,Low
204,625870,61809.0,4282.95,0,0,1,2,0,0,52,0,20,32197,32197.0,0,8,5,12,1.6666666666666667,0.6666666666666666,0.0,1609.85,0.0,3,7,6,4,0.018583938080687434,Low
205,660554,61809.0,4282.95,0,0,1,2,0,0,2,0,6,10301,10301.0,723,2,5,12,0.5,0.1666666666666666,0.0701873604504417,1716.8333333333333,0.0,0,0,0,6,0.5407568705618456,High
206,917630,61809.0,4282.95,0,0,1,2,0,0,12,0,17,28334,28334.0,0,5,5,12,1.4166666666666667,0.4166666666666667,0.0,1666.7058823529412,0.0,5,4,0,8,0.21991693795447084,Medium
208,717660,73510.0,4293.01,1,1,0,1,0,0,33,0,9,12665,12665.0,0,5,3,12,0.75,0.4166666666666667,0.0,1407.2222222222222,4.0,2,2,5,0,0.1580549025354837,Medium
209,450621,77083.0,4296.6,0,0,1,2,0,0,33,0,11,13865,13865.0,407,6,4,12,0.9166666666666666,0.5,0.0293544897223223,1260.4545454545455,3.0,4,2,5,0,0.10332710336718422,Low
210,939562,95467.0,4297.02,0,0,1,2,0,0,12,0,26,33523,33523.0,400,8,6,12,2.1666666666666665,0.6666666666666666,0.0119321063150672,1289.3461538461538,1.0,10,8,1,7,0.13140206371364302,Low
211,135250,88089.0,4298.66,0,1,1,2,0,0,52,0,18,25739,25739.0,364,6,5,12,1.5,0.5,0.0141419635572477,1429.9444444444443,0.0,4,1,9,4,0.02366873565348919,Low
212,714555,64387.0,4299.84,0,1,2,2,0,0,52,0,26,40243,40243.0,638,10,6,12,2.1666666666666665,0.8333333333333334,0.0158536888402952,1547.8076923076924,0.0,7,9,5,5,0.00958007149769378,Low
213,947868,96733.0,4300.9,0,1,1,2,0,0,67,0,24,44709,44709.0,441,7,5,12,2.0,0.5833333333333334,0.0098637858149365,1862.875,1.0,6,7,5,6,0.00835017638849997,Low
215,228580,54643.0,4305.79,0,1,0,2,0,0,67,0,15,17355,17355.0,1806,7,4,12,1.25,0.5833333333333334,0.1040622299049265,1157.0,0.0,1,3,4,7,0.005565702817669984,Low
216,557500,49606.0,4305.81,0,0,1,2,0,0,25,0,21,26593,26593.0,328,7,5,12,1.75,0.5833333333333334,0.0123340728763208,1266.3333333333333,0.0,1,2,9,9,0.036975983237302085,Low
217,238233,85577.0,4307.42,0,1,1,2,0,0,8,0,14,17926,17926.0,0,6,3,12,1.1666666666666667,0.5,0.0,1280.428571428571,0.0,0,5,7,2,0.12629863472754077,Low
218,979309,63654.0,4312.77,0,1,0,2,0,0,57,0,25,42859,42859.0,339,7,7,12,2.083333333333333,0.5833333333333334,0.0079096572481859,1714.36,3.0,5,11,9,0,0.0794276912190942,Low
219,833569,73510.0,4314.07,1,0,0,1,0,0,3,0,5,5194,5194.0,0,2,4,12,0.4166666666666667,0.1666666666666666,0.0,1038.8,1.0,0,0,0,5,0.3286574630331867,Medium
220,120046,56411.0,4314.17,0,0,1,2,0,0,5,0,6,7816,7816.0,0,2,4,12,0.5,0.1666666666666666,0.0,1302.6666666666667,0.0,0,0,0,6,0.36588156364325924,High
222,717700,62093.0,4315.79,0,0,1,2,0,0,27,0,24,31173,31173.0,0,8,6,12,2.0,0.6666666666666666,0.0,1298.875,1.0,5,9,6,4,0.09355003211128826,Low
223,245465,69818.0,4319.15,0,1,1,4,0,0,28,0,21,26269,26269.0,987,8,6,12,1.75,0.6666666666666666,0.0375728044463055,1250.904761904762,2.0,5,7,7,2,0.07499878965813127,Low
225,709920,82427.0,4327.1,0,0,1,2,0,0,59,0,20,21744,21744.0,506,8,6,12,1.6666666666666667,0.6666666666666666,0.023270787343635,1087.2,1.0,5,3,8,4,0.011528249409854014,Low
226,156031,84981.0,4328.37,0,0,1,2,0,0,36,0,0,0,0.0,0,0,0,12,0.0,0.0,0.0,0.0,12.0,0,0,0,0,0.044795970277037675,Low
227,143784,76159.0,4330.39,0,0,1,2,0,0,59,0,26,38649,38649.0,1172,9,6,12,2.1666666666666665,0.75,0.0303241998499314,1486.5,1.0,4,7,10,5,0.008449617265171636,Low
228,602176,76159.0,4330.39,0,0,1,2,0,0,16,1,14,25890,25890.0,536,6,4,12,1.1666666666666667,0.5,0.0207029741212823,1849.2857142857144,1.0,2,1,6,5,0.12082157498032951,Low
229,870998,76159.0,4330.39,0,1,1,2,0,0,20,0,24,36592,36592.0,553,9,4,12,2.0,0.75,0.0151125929164844,1524.6666666666667,0.0,5,4,6,9,0.020858136049372155,Low
230,958224,76159.0,4330.39,0,0,1,2,0,0,24,0,25,39485,39485.0,434,8,5,12,2.083333333333333,0.6666666666666666,0.0109915157654805,1579.4,0.0,2,7,9,7,0.03242196844832393,Low
231,837628,60928.0,4330.77,0,1,1,2,0,0,38,0,15,20787,20787.0,644,5,5,12,1.25,0.4166666666666667,0.0309809015249915,1385.8,0.0,0,2,6,7,0.038461844264649464,Low
232,395460,73510.0,4330.8,1,1,0,1,0,0,48,0,26,44598,44598.0,1075,9,5,12,2.1666666666666665,0.75,0.0241042199201757,1715.3076923076924,0.0,6,3,11,6,0.012784261378514045,Low
233,136547,92131.0,4331.46,0,0,1,2,0,0,63,0,12,11153,11153.0,0,4,5,12,1.0,0.3333333333333333,0.0,929.4166666666666,4.0,2,8,2,0,0.04468289069838395,Low
235,166712,114551.0,4334.06,0,1,0,3,0,0,40,0,22,31140,31140.0,0,8,4,12,1.8333333333333333,0.6666666666666666,0.0,1415.4545454545455,0.0,7,10,0,5,0.02273161632673212,Low
236,217695,114551.0,4334.06,0,1,0,3,0,0,51,0,24,40975,40975.0,443,7,6,12,2.0,0.5833333333333334,0.0108114704087858,1707.2916666666667,0.0,3,6,6,9,0.0065844652855226995,Low
237,263707,114551.0,4334.06,0,0,0,3,0,0,43,0,3,3858,3858.0,484,3,1,12,0.25,0.25,0.1254536029030585,1286.0,0.0,0,1,1,1,0.047970184939353074,Low
238,638368,114551.0,4334.06,0,1,0,3,0,0,49,0,18,25102,25102.0,0,7,6,12,1.5,0.5833333333333334,0.0,1394.5555555555557,0.0,0,9,4,5,0.009693918090544363,Low
239,695529,114551.0,4334.06,0,1,0,3,0,0,60,0,21,25002,25002.0,697,8,6,12,1.75,0.6666666666666666,0.0278777697784177,1190.571428571429,1.0,6,3,11,1,0.013040222315814485,Low
241,915571,114551.0,4334.06,0,1,0,3,0,0,29,0,3,5803,5803.0,0,2,2,12,0.25,0.1666666666666666,0.0,1934.3333333333333,5.0,0,2,1,0,0.4039027942653882,High
242,642109,94908.0,4335.35,0,1,1,2,0,0,46,0,22,28473,28473.0,492,8,5,12,1.8333333333333333,0.6666666666666666,0.0172795279738699,1294.2272727272727,2.0,5,8,7,2,0.028664126669808707,Low
243,833701,73510.0,4340.86,1,1,0,1,0,0,46,0,28,41081,41081.0,1076,10,6,12,2.333333333333333,0.8333333333333334,0.0261921569582045,1467.178571428571,0.0,4,10,8,6,0.011450589488874365,Low
244,275442,87262.0,4349.31,0,1,1,2,0,0,23,0,18,27927,27927.0,0,7,4,12,1.5,0.5833333333333334,0.0,1551.5,0.0,6,0,8,4,0.06793934792930151,Low
245,374345,87262.0,4349.31,0,0,1,2,0,0,26,0,28,44930,44930.0,1361,9,5,12,2.333333333333333,0.75,0.0302915646561317,1604.642857142857,1.0,2,10,10,6,0.02295160593836058,Low
246,384825,87262.0,4349.31,0,0,1,2,0,0,64,0,24,39251,39251.0,459,10,4,12,2.0,0.8333333333333334,0.0116939695803928,1635.4583333333333,0.0,5,5,6,8,0.0018934842556944415,Low
248,564650,87262.0,4349.31,0,1,1,2,0,0,52,0,23,36646,36646.0,1382,8,6,12,1.9166666666666667,0.6666666666666666,0.0377121650384762,1593.304347826087,0.0,5,9,4,5,0.015020997936797344,Low
249,277649,94838.0,4358.76,0,1,2,2,0,0,64,0,21,22477,22477.0,1294,9,6,12,1.75,0.75,0.0575699604039685,1070.3333333333333,0.0,5,3,8,5,0.0032882219359914337,Low
250,176885,90142.0,4361.37,0,1,1,2,0,0,24,0,0,0,0.0,0,0,0,12,0.0,0.0,0.0,0.0,12.0,0,0,0,0,0.06498292290698723,Low
251,732013,90142.0,4361.37,0,0,1,2,0,0,27,0,27,43326,43326.0,872,11,4,12,2.25,0.9166666666666666,0.0201264829432673,1604.6666666666667,0.0,4,10,5,8,0.007279767039114174,Low
252,793318,73510.0,4362.77,1,1,0,1,0,0,22,0,27,46249,46249.0,1204,8,5,12,2.25,0.6666666666666666,0.0260329953080066,1712.925925925926,2.0,12,6,5,4,0.1884934334826985,Medium
253,830024,73510.0,4362.77,1,0,0,1,0,0,32,0,15,23294,23294.0,0,6,4,12,1.25,0.5,0.0,1552.9333333333334,0.0,1,3,4,7,0.04512657692590328,Low
257,966117,71797.0,4363.12,0,1,2,2,0,0,63,0,8,9347,9347.0,387,4,3,12,0.6666666666666666,0.3333333333333333,0.0414036589279982,1168.375,4.0,5,1,2,0,0.04643947306222715,Low
258,258358,73510.0,4363.2,1,0,0,1,0,0,17,1,8,17559,17559.0,0,2,5,12,0.6666666666666666,0.1666666666666666,0.0,2194.875,9.0,8,0,0,0,0.9174300197737437,High
259,265836,64692.0,4364.31,0,0,0,2,0,0,54,0,13,21223,21223.0,787,6,3,12,1.0833333333333333,0.5,0.0370824105922819,1632.5384615384614,0.0,2,5,3,3,0.0397099079171932,Low
260,474174,218703.0,4365.26,0,0,1,4,0,0,25,1,28,32576,32576.0,825,10,5,12,2.333333333333333,0.8333333333333334,0.0253253929273084,1163.428571428571,0.0,5,10,10,3,0.005511728565735638,Low
261,474172,50951.0,4369.04,0,0,0,2,0,0,31,0,0,0,0.0,0,0,0,12,0.0,0.0,0.0,0.0,12.0,0,0,0,0,0.10482699976901363,Low
262,202299,245427.0,4373.36,0,0,1,4,0,0,9,0,18,24171,24171.0,0,7,6,12,1.5,0.5833333333333334,0.0,1342.8333333333333,0.0,0,11,3,4,0.00941000144988226,Low
263,497467,245427.0,4373.36,0,0,1,4,0,0,33,0,25,40483,40483.0,0,9,5,12,2.083333333333333,0.75,0.0,1619.32,0.0,2,5,11,7,0.0008746149174353358,Low
264,971902,73510.0,4376.08,1,1,1,1,0,0,47,0,0,0,0.0,0,0,0,12,0.0,0.0,0.0,0.0,12.0,0,0,0,0,0.03105387933408433,Low
266,474757,78573.0,4376.36,0,1,2,2,0,0,44,0,0,0,0.0,0,0,0,12,0.0,0.0,0.0,0.0,12.0,0,0,0,0,0.02633897950877082,Low
267,635225,78573.0,4376.36,0,0,2,2,0,0,33,0,23,34962,34962.0,0,8,4,12,1.9166666666666667,0.6666666666666666,0.0,1520.0869565217392,0.0,8,7,2,6,0.038020234545512635,Low
268,980198,78573.0,4376.36,0,0,2,2,0,0,10,0,13,25147,25147.0,424,4,6,12,1.0833333333333333,0.3333333333333333,0.0168608581540541,1934.3846153846157,0.0,0,9,3,1,0.44296495426330473,High
270,861924,73510.0,4377.53,1,1,0,1,0,0,51,0,22,35768,35768.0,1023,8,5,12,1.8333333333333333,0.6666666666666666,0.0286009841198836,1625.8181818181818,1.0,5,4,10,3,0.026836244067701732,Low
272,769731,61040.0,4381.88,0,0,1,0,0,0,21,0,17,21381,21381.0,744,5,5,12,1.4166666666666667,0.4166666666666667,0.0347972498947663,1257.7058823529412,0.0,0,2,5,10,0.06834460300321753,Low
275,236300,55522.0,4384.35,0,0,1,2,0,0,28,0,0,0,0.0,0,0,0,12,0.0,0.0,0.0,0.0,12.0,0,0,0,0,0.09511498441201886,Low
277,639701,72027.0,4386.28,0,0,0,3,0,0,68,0,25,34789,34789.0,1108,8,4,12,2.083333333333333,0.6666666666666666,0.0318491477191066,1391.56,0.0,7,11,3,4,0.01715830264827139,Low
278,998090,51427.0,4389.28,0,1,1,2,0,0,17,0,15,25677,25677.0,710,8,3,12,1.25,0.6666666666666666,0.0276512053588814,1711.8,0.0,6,4,3,2,0.1446117175086864,Low
279,283747,73510.0,4389.95,1,1,2,1,0,0,20,0,16,32015,32015.0,495,7,5,12,1.3333333333333333,0.5833333333333334,0.0154615024207402,2000.9375,5.0,9,4,3,0,0.3091651857819194,Medium
281,816593,73510.0,4398.05,1,1,0,1,0,0,25,0,21,30828,30828.0,1112,8,5,12,1.75,0.6666666666666666,0.0360711041909952,1468.0,0.0,3,8,2,8,0.035878520933763175,Low
282,440939,68812.0,4419.12,0,0,1,0,0,0,15,0,16,25034,25034.0,0,6,6,12,1.3333333333333333,0.5,0.0,1564.625,3.0,3,5,8,0,0.35494549498473593,High
283,531201,73510.0,4419.54,1,0,1,1,0,0,64,0,0,0,0.0,0,0,0,12,0.0,0.0,0.0,0.0,12.0,0,0,0,0,0.015580507824205152,Low
284,585629,73510.0,4423.69,1,1,0,1,0,0,21,0,27,46998,46998.0,408,9,6,12,2.25,0.75,0.0086812204774671,1740.6666666666667,0.0,10,11,1,5,0.10450467999210755,Low
285,347932,78444.0,4425.75,0,1,1,2,0,0,63,0,26,48284,48284.0,1121,9,5,12,2.1666666666666665,0.75,0.0232168005964708,1857.076923076923,0.0,6,9,5,6,0.005457822484214476,Low
286,417886,91100.0,4425.91,0,0,1,2,0,0,34,0,28,36406,36406.0,1428,9,5,12,2.333333333333333,0.75,0.0392243036862055,1300.2142857142858,0.0,7,1,9,11,0.0105547787542166,Low
288,203550,53610.0,4426.1,0,1,1,2,0,0,49,0,14,20813,20813.0,0,6,5,12,1.1666666666666667,0.5,0.0,1486.642857142857,1.0,1,5,6,2,0.0478098173195528,Low
289,181825,74770.0,4428.03,0,0,1,2,0,0,32,0,22,38043,38043.0,476,8,5,12,1.8333333333333333,0.6666666666666666,0.0125121572956917,1729.2272727272727,0.0,3,0,9,10,0.011962714679645062,Low
290,261582,74770.0,4428.03,0,1,1,2,0,0,65,0,37,60043,60043.0,1231,12,5,12,3.083333333333333,1.0,0.0205019735855969,1622.7837837837835,0.0,6,9,14,8,0.001238747183930491,Low
291,679859,74770.0,4428.03,0,0,1,2,0,0,39,0,7,11780,11780.0,0,4,3,12,0.5833333333333334,0.3333333333333333,0.0,1682.857142857143,1.0,4,1,0,2,0.16537114196093963,Medium
292,122958,49512.0,4430.57,0,1,1,2,0,0,18,0,37,53290,53290.0,1168,12,5,12,3.083333333333333,1.0,0.021917808219178,1440.2702702702702,0.0,8,11,8,10,0.02109885711173117,Low
293,274698,57188.0,4434.41,0,1,1,2,0,0,51,1,24,38881,38881.0,0,7,5,12,2.0,0.5833333333333334,0.0,1620.0416666666667,2.0,8,8,5,3,0.06960443328233874,Low
294,652291,96749.0,4439.9,0,0,2,2,0,0,50,0,23,33738,33738.0,834,8,5,12,1.9166666666666667,0.6666666666666666,0.0247199004090343,1466.8695652173913,2.0,5,4,10,4,0.013596665830155686,Low
295,603775,73510.0,4443.63,1,1,1,1,0,0,45,0,23,27453,27453.0,0,8,5,12,1.9166666666666667,0.6666666666666666,0.0,1193.608695652174,0.0,5,6,7,5,0.024267195399517077,Low
296,948404,86499.0,4447.42,0,0,1,4,0,0,36,0,16,21449,21449.0,1086,8,3,12,1.3333333333333333,0.6666666666666666,0.0506317310830341,1340.5625,1.0,3,5,2,6,0.012980127967694632,Low
297,605877,73510.0,4455.84,1,0,1,1,0,0,12,0,16,25301,25301.0,603,7,5,12,1.3333333333333333,0.5833333333333334,0.023833050077072,1581.3125,0.0,4,2,8,2,0.17213508038385217,Medium
298,994377,53530.0,4456.02,0,0,0,2,0,0,48,0,17,33850,33850.0,0,7,6,12,1.4166666666666667,0.5833333333333334,0.0,1991.1764705882356,0.0,4,2,6,5,0.04293404682687302,Low
299,766927,71936.0,4457.94,0,1,2,2,0,0,20,0,28,33091,33091.0,423,9,6,12,2.333333333333333,0.75,0.0127829319150222,1181.821428571429,0.0,3,10,12,3,0.06566163871181828,Low
300,702588,94440.0,4458.11,0,1,2,3,0,0,13,0,14,21561,21561.0,0,7,3,12,1.1666666666666667,0.5833333333333334,0.0,1540.071428571429,0.0,5,2,2,5,0.05540889416643341,Low
301,798248,94440.0,4458.11,0,0,2,3,0,0,67,0,23,37129,37129.0,877,7,6,12,1.9166666666666667,0.5833333333333334,0.0236203506692881,1614.304347826087,0.0,1,9,3,10,0.0024951711488353785,Low
302,641448,83194.0,4462.45,0,1,1,2,0,0,25,0,24,28715,28715.0,1694,7,5,12,2.0,0.5833333333333334,0.0589935573741946,1196.4583333333333,0.0,3,4,9,8,0.03868258978520127,Low
303,406047,73510.0,4463.0,1,0,0,1,0,0,9,0,15,21315,21315.0,399,7,4,12,1.25,0.5833333333333334,0.0187192118226601,1421.0,0.0,2,2,8,3,0.1430469930170741,Low
304,538902,73510.0,4463.0,1,0,0,1,0,0,2,0,0,0,0.0,0,0,0,12,0.0,0.0,0.0,0.0,12.0,0,0,0,0,0.2550104350442437,Medium
306,909134,73510.0,4463.0,1,1,0,1,0,0,19,0,23,34755,34755.0,1214,8,6,12,1.9166666666666667,0.6666666666666666,0.0349302258667817,1511.0869565217392,1.0,6,3,12,2,0.1437731890817656,Low
