Loyalty Number,Salary,CLV,Card_Enc,Tenure_At_Cutoff,Promo_Enroll,Total_Flights,Months_Since_Last_Flight,Activity_Rate,Redemption_Ratio,Avg_Flights_Month,Avg_Distance_Per_Flight,Flights_Q1,Flights_Q2,Flights_Q3,Flights_Q4,Churn,Churn_Prob,Churn_Risk,Segment_ID,Segment_Name,Action_Code,Recommended_Action,Timing
869799,79533.0,4111.89,0,33,0,7,1.0,0.25,0.0,0.5833333333333334,1069.2857142857142,2,0,2,3,0,0.0992721511144393,Low,1,New At-Risk,WIN-BACK,Email: 2x points on next booking valid 30 days,Within 7 days
520321,237245.0,4112.84,0,27,0,0,12.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0063022953954293,Low,0,Dormant Members,RE-ENGAGE,Push notification: personalised fare deal on top routes,Immediate-before they lapse completely
279419,73510.0,4117.37,0,53,0,41,1.0,0.75,0.019591104423191,3.4166666666666665,1685.6829268292684,7,4,21,9,0,0.0105573564494539,Low,3,Stable Regulars,NURTURE,Monthly newsletter + birthday bonus points,Ongoing
170585,82675.0,4118.59,0,52,0,17,2.0,0.5833333333333334,0.0147358463105807,1.4166666666666667,1616.7058823529412,5,5,6,1,0,0.0482454747334252,Low,3,Stable Regulars,NURTURE,Monthly newsletter + birthday bonus points,Ongoing
188340,82675.0,4118.59,0,8,0,20,0.0,0.5,0.0455631085798273,1.6666666666666667,1088.6,0,6,4,10,0,0.0704272270709199,Low,1,New At-Risk,WIN-BACK,Email: 2x points on next booking valid 30 days,Within 7 days
670817,82675.0,4118.59,0,12,0,21,0.0,0.6666666666666666,0.0224187239078268,1.75,1448.6190476190477,4,6,6,5,0,0.0827282089462232,Low,3,Stable Regulars,NURTURE,Monthly newsletter + birthday bonus points,Ongoing
509513,73510.0,4121.25,0,60,0,25,0.0,0.6666666666666666,0.011226975928272,2.083333333333333,2052.2,4,0,11,10,0,0.0039558678897108,Low,3,Stable Regulars,NURTURE,Monthly newsletter + birthday bonus points,Ongoing
779247,86987.0,4122.57,0,63,0,25,0.0,0.5833333333333334,0.0,2.083333333333333,1229.28,3,5,11,6,0,0.0096068980234236,Low,3,Stable Regulars,NURTURE,Monthly newsletter + birthday bonus points,Ongoing
111255,70272.0,4122.96,0,57,0,23,0.0,0.75,0.0,1.9166666666666667,1383.8695652173913,4,1,10,8,0,0.0046087962388253,Low,3,Stable Regulars,NURTURE,Monthly newsletter + birthday bonus points,Ongoing
763061,56845.0,4126.61,0,44,0,11,0.0,0.3333333333333333,0.0238062219756852,0.9166666666666666,1966.636363636364,2,0,8,1,0,0.1948111202075746,Medium,3,Stable Regulars,PROACTIVE SAVE,Loyalty challenge: fly 2 more times this quarter for tier upgrade,Start of quarter
428919,58209.0,4139.9,0,29,0,16,0.0,0.5833333333333334,0.0,1.3333333333333333,1531.4375,8,0,4,4,0,0.0866909429259848,Low,3,Stable Regulars,NURTURE,Monthly newsletter + birthday bonus points,Ongoing
139863,67223.0,4142.56,0,26,0,16,2.0,0.5,0.0254234774095938,1.3333333333333333,2106.8125,3,5,5,3,0,0.162696569678224,Medium,3,Stable Regulars,PROACTIVE SAVE,Loyalty challenge: fly 2 more times this quarter for tier upgrade,Start of quarter
695755,79088.0,4144.87,0,68,0,0,12.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0114163508247754,Low,0,Dormant Members,RE-ENGAGE,Push notification: personalised fare deal on top routes,Immediate-before they lapse completely
355331,73510.0,4145.02,0,53,0,31,1.0,0.8333333333333334,0.0454556243917491,2.583333333333333,1359.0,8,10,8,5,0,0.0131539999679147,Low,3,Stable Regulars,NURTURE,Monthly newsletter + birthday bonus points,Ongoing
578837,73510.0,4152.65,0,67,0,21,0.0,0.8333333333333334,0.0234206061412555,1.75,1431.3809523809523,4,8,4,5,0,0.0036846610893162,Low,3,Stable Regulars,NURTURE,Monthly newsletter + birthday bonus points,Ongoing
603248,73510.0,4157.7,0,22,0,0,12.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0939703434571422,Low,0,Dormant Members,RE-ENGAGE,Push notification: personalised fare deal on top routes,Immediate-before they lapse completely
467182,102347.0,4160.02,0,48,0,22,2.0,0.5833333333333334,0.0,1.8333333333333333,1549.8181818181818,7,9,5,1,1,0.0574975599392904,Low,3,Stable Regulars,NURTURE,Monthly newsletter + birthday bonus points,Ongoing
601407,72809.0,4165.17,0,27,0,11,5.0,0.25,0.0,0.9166666666666666,1257.4545454545455,1,5,5,0,0,0.3362732316885508,Medium,1,New At-Risk,WIN-BACK,Email: 2x points on next booking valid 30 days,Within 7 days
700871,74567.0,4165.25,0,24,0,24,0.0,0.75,0.0,2.0,1269.0833333333333,6,2,8,8,0,0.0264959562563933,Low,3,Stable Regulars,NURTURE,Monthly newsletter + birthday bonus points,Ongoing
203809,54160.0,4165.35,0,65,0,0,12.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0224131327343114,Low,0,Dormant Members,RE-ENGAGE,Push notification: personalised fare deal on top routes,Immediate-before they lapse completely
705589,73510.0,4165.99,0,67,0,27,0.0,0.75,0.0,2.25,1579.962962962963,7,7,5,8,0,0.0059316189159342,Low,3,Stable Regulars,NURTURE,Monthly newsletter + birthday bonus points,Ongoing
746060,73510.0,4167.09,0,44,0,27,0.0,0.8333333333333334,0.01033382425135,2.25,1508.888888888889,1,8,11,7,0,0.0053448979128162,Low,3,Stable Regulars,NURTURE,Monthly newsletter + birthday bonus points,Ongoing
469718,73544.0,4167.42,0,59,0,21,0.0,0.6666666666666666,0.0275979396058787,1.75,1007.6666666666666,4,3,11,3,0,0.0127117664652034,Low,3,Stable Regulars,NURTURE,Monthly newsletter + birthday bonus points,Ongoing
164429,57852.0,4169.36,0,63,0,26,1.0,0.6666666666666666,0.0256255218680717,2.1666666666666665,1335.8076923076924,8,10,5,3,0,0.0419925819394344,Low,3,Stable Regulars,NURTURE,Monthly newsletter + birthday bonus points,Ongoing
708373,57852.0,4169.36,0,9,0,19,1.0,0.5,0.0,1.5833333333333333,1266.0526315789473,0,8,8,3,0,0.2763448270378053,Medium,1,New At-Risk,WIN-BACK,Email: 2x points on next booking valid 30 days,Within 7 days
225088,97991.0,4170.34,0,27,0,16,0.0,0.4166666666666667,0.0,1.3333333333333333,1680.0,1,0,9,6,0,0.0524553774383711,Low,3,Stable Regulars,NURTURE,Monthly newsletter + birthday bonus points,Ongoing
100214,63253.0,4170.57,0,28,0,10,0.0,0.3333333333333333,0.0473441108545034,0.8333333333333334,1818.6,2,0,2,6,0,0.1419526089191592,Low,1,New At-Risk,WIN-BACK,Email: 2x points on next booking valid 30 days,Within 7 days
459999,53465.0,4170.69,0,3,0,6,1.0,0.1666666666666666,0.0,0.5,1823.0,0,0,0,6,0,0.607003034944594,High,1,New At-Risk,WIN-BACK,Email: 2x points on next booking valid 30 days,Within 7 days
553936,53465.0,4170.69,0,36,0,0,12.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0824865270883497,Low,0,Dormant Members,RE-ENGAGE,Push notification: personalised fare deal on top routes,Immediate-before they lapse completely
268128,47663.0,4177.88,0,59,0,19,1.0,0.6666666666666666,0.043950201586106,1.5833333333333333,1187.9473684210527,10,5,1,3,0,0.0469004440224284,Low,3,Stable Regulars,NURTURE,Monthly newsletter + birthday bonus points,Ongoing
930584,73510.0,4185.76,0,29,0,17,0.0,0.5833333333333334,0.021177428842934,1.4166666666666667,1299.9411764705883,4,2,7,4,0,0.0673843900206213,Low,3,Stable Regulars,NURTURE,Monthly newsletter + birthday bonus points,Ongoing
327796,73510.0,4191.06,0,6,0,6,1.0,0.1666666666666666,0.0,0.5,2271.6666666666665,0,0,4,2,0,0.7963886574864134,High,1,New At-Risk,WIN-BACK,Email: 2x points on next booking valid 30 days,Within 7 days
947467,49937.0,4196.43,0,34,0,17,0.0,0.5,0.0,1.4166666666666667,1582.8235294117646,5,3,0,9,0,0.0558458829874614,Low,3,Stable Regulars,NURTURE,Monthly newsletter + birthday bonus points,Ongoing
743510,73510.0,4196.65,0,19,0,8,3.0,0.25,0.0,0.6666666666666666,1490.25,4,0,4,0,0,0.5265398262234398,High,1,New At-Risk,WIN-BACK,Email: 2x points on next booking valid 30 days,Within 7 days
580324,61113.0,4198.03,0,54,0,10,1.0,0.4166666666666667,0.0538708879544892,0.8333333333333334,2021.5,2,4,2,2,0,0.0838654003705125,Low,3,Stable Regulars,NURTURE,Monthly newsletter + birthday bonus points,Ongoing
101945,86098.0,4202.66,0,49,0,19,1.0,0.5833333333333334,0.0,1.5833333333333333,1812.684210526316,4,8,1,6,0,0.0196637743249101,Low,3,Stable Regulars,NURTURE,Monthly newsletter + birthday bonus points,Ongoing
713636,48109.0,4212.8,0,40,0,21,0.0,0.6666666666666666,0.0,1.75,1384.0,4,3,5,9,0,0.0132685364259877,Low,3,Stable Regulars,NURTURE,Monthly newsletter + birthday bonus points,Ongoing
302509,74238.0,4213.92,0,9,0,11,0.0,0.3333333333333333,0.0,0.9166666666666666,1752.909090909091,0,0,3,8,0,0.1362138129673973,Low,1,New At-Risk,WIN-BACK,Email: 2x points on next booking valid 30 days,Within 7 days
789421,73510.0,4217.86,0,13,0,15,0.0,0.5833333333333334,0.0,1.25,1342.5333333333333,1,3,5,6,0,0.0712419162986899,Low,1,New At-Risk,WIN-BACK,Email: 2x points on next booking valid 30 days,Within 7 days
914255,73510.0,4217.86,0,25,0,0,12.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0972625015003802,Low,0,Dormant Members,RE-ENGAGE,Push notification: personalised fare deal on top routes,Immediate-before they lapse completely
404426,99696.0,4223.27,0,39,0,10,0.0,0.3333333333333333,0.0269010235249986,0.8333333333333334,1866.1,1,3,0,6,0,0.0519728320145647,Low,1,New At-Risk,WIN-BACK,Email: 2x points on next booking valid 30 days,Within 7 days
260106,88876.0,4228.25,0,54,0,6,9.0,0.1666666666666666,0.0,0.5,1763.1666666666667,6,0,0,0,1,0.4117835235631365,High,0,Dormant Members,RE-ENGAGE,Push notification: personalised fare deal on top routes,Immediate-before they lapse completely
438023,73510.0,4228.73,0,59,0,11,1.0,0.3333333333333333,0.0,0.9166666666666666,1488.909090909091,6,4,0,1,0,0.10015760706899,Low,3,Stable Regulars,NURTURE,Monthly newsletter + birthday bonus points,Ongoing
645742,76056.0,4235.18,0,40,0,0,12.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0391108703598725,Low,0,Dormant Members,RE-ENGAGE,Push notification: personalised fare deal on top routes,Immediate-before they lapse completely
872932,72685.0,4236.3,0,33,0,16,1.0,0.5833333333333334,0.0193045201878743,1.3333333333333333,1450.4375,4,2,5,5,0,0.0463369190114393,Low,3,Stable Regulars,NURTURE,Monthly newsletter + birthday bonus points,Ongoing
407945,75108.0,4236.47,0,60,0,24,0.0,0.8333333333333334,0.011399889404058,2.0,1959.0833333333333,3,7,8,6,0,0.003137045054445,Low,3,Stable Regulars,NURTURE,Monthly newsletter + birthday bonus points,Ongoing
211714,103572.0,4236.84,0,30,0,27,0.0,0.8333333333333334,0.0365949384219786,2.25,1368.3333333333333,7,6,8,6,0,0.0137707185350528,Low,3,Stable Regulars,NURTURE,Monthly newsletter + birthday bonus points,Ongoing
410982,132353.0,4237.37,0,10,0,23,0.0,0.5833333333333334,0.0248989540588071,1.9166666666666667,1409.1739130434785,5,3,9,6,0,0.0510878881306785,Low,3,Stable Regulars,NURTURE,Monthly newsletter + birthday bonus points,Ongoing
905213,132353.0,4237.37,0,26,0,15,0.0,0.3333333333333333,0.052970467032967,1.25,1553.0666666666666,4,0,6,5,0,0.0824880767249112,Low,1,New At-Risk,WIN-BACK,Email: 2x points on next booking valid 30 days,Within 7 days
147898,59849.0,4241.64,0,64,0,20,3.0,0.5833333333333334,0.0455837755875663,1.6666666666666667,1582.8,9,1,10,0,0,0.0583861118599011,Low,3,Stable Regulars,NURTURE,Monthly newsletter + birthday bonus points,Ongoing
530105,73510.0,4242.69,0,1,0,1,0.0,0.0833333333333333,0.0,0.0833333333333333,976.0,0,0,0,1,1,0.4512546761069536,High,1,New At-Risk,WIN-BACK,Email: 2x points on next booking valid 30 days,Within 7 days
610946,56947.0,4244.47,0,12,0,20,0.0,0.75,0.056531612286363,1.6666666666666667,1255.05,5,6,3,6,0,0.0673548561353248,Low,3,Stable Regulars,NURTURE,Monthly newsletter + birthday bonus points,Ongoing
383108,64497.0,4247.68,0,66,0,15,1.0,0.4166666666666667,0.0,1.25,1103.5333333333333,2,0,10,3,0,0.0213524698004451,Low,3,Stable Regulars,NURTURE,Monthly newsletter + birthday bonus points,Ongoing
836343,64497.0,4247.68,0,8,0,22,0.0,0.4166666666666667,0.0213881236608509,1.8333333333333333,1188.0,0,5,10,7,0,0.1994900418841082,Medium,1,New At-Risk,WIN-BACK,Email: 2x points on next booking valid 30 days,Within 7 days
585357,73510.0,4250.28,0,14,0,25,0.0,0.9166666666666666,0.0096378906787828,2.083333333333333,1452.6,6,6,4,9,0,0.0189455252205169,Low,3,Stable Regulars,NURTURE,Monthly newsletter + birthday bonus points,Ongoing
784804,73510.0,4250.28,0,28,0,7,0.0,0.3333333333333333,0.0,0.5833333333333334,1556.2857142857142,0,3,2,2,0,0.1883721743801054,Medium,1,New At-Risk,WIN-BACK,Email: 2x points on next booking valid 30 days,Within 7 days
719633,52109.0,4250.78,0,12,0,0,12.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.1517863985439383,Medium,0,Dormant Members,RE-ENGAGE,Push notification: personalised fare deal on top routes,Immediate-before they lapse completely
715764,73510.0,4253.28,0,16,0,15,0.0,0.5,0.0581400024124482,1.25,1658.0666666666666,2,5,3,5,0,0.1415432827533317,Low,1,New At-Risk,WIN-BACK,Email: 2x points on next booking valid 30 days,Within 7 days
753473,70996.0,4254.62,0,53,0,24,0.0,0.6666666666666666,0.0,2.0,1281.375,8,1,11,4,0,0.0265875397786832,Low,3,Stable Regulars,NURTURE,Monthly newsletter + birthday bonus points,Ongoing
980856,70996.0,4254.62,0,34,0,24,0.0,0.6666666666666666,0.0,2.0,1937.875,3,8,8,5,0,0.0294797344272242,Low,3,Stable Regulars,NURTURE,Monthly newsletter + birthday bonus points,Ongoing
271660,73510.0,4270.03,0,32,0,11,3.0,0.5,0.0,0.9166666666666666,1389.090909090909,3,6,2,0,0,0.1200216282125761,Low,3,Stable Regulars,NURTURE,Monthly newsletter + birthday bonus points,Ongoing
264936,73510.0,4272.81,0,52,0,21,0.0,0.5833333333333334,0.0,1.75,1248.6190476190477,0,9,5,7,0,0.0149443865175889,Low,3,Stable Regulars,NURTURE,Monthly newsletter + birthday bonus points,Ongoing
436498,73510.0,4272.81,0,49,0,0,12.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0338783211378089,Low,0,Dormant Members,RE-ENGAGE,Push notification: personalised fare deal on top routes,Immediate-before they lapse completely
976513,92067.0,4273.59,0,40,0,22,0.0,0.6666666666666666,0.0236556934331521,1.8333333333333333,1329.6818181818182,7,5,6,4,0,0.0339005693304521,Low,3,Stable Regulars,NURTURE,Monthly newsletter + birthday bonus points,Ongoing
828776,60899.0,4274.62,0,7,0,13,0.0,0.3333333333333333,0.0,1.0833333333333333,1329.076923076923,0,3,4,6,0,0.2160484364169511,Medium,1,New At-Risk,WIN-BACK,Email: 2x points on next booking valid 30 days,Within 7 days
240362,58756.0,4276.36,0,38,0,12,0.0,0.5,0.0,1.0,1818.6666666666667,2,0,5,5,0,0.0505158276047635,Low,3,Stable Regulars,NURTURE,Monthly newsletter + birthday bonus points,Ongoing
137845,88445.0,4277.27,0,54,0,26,0.0,0.9166666666666666,0.0,2.1666666666666665,1692.8076923076924,8,3,5,10,0,0.0018783022417693,Low,3,Stable Regulars,NURTURE,Monthly newsletter + birthday bonus points,Ongoing
430569,87462.0,4277.56,0,14,0,25,0.0,0.6666666666666666,0.0273607296194565,2.083333333333333,1499.96,4,8,5,8,0,0.0463972945133368,Low,3,Stable Regulars,NURTURE,Monthly newsletter + birthday bonus points,Ongoing
625870,61809.0,4282.95,0,52,0,20,0.0,0.6666666666666666,0.0,1.6666666666666667,1609.85,3,7,6,4,0,0.0185839380806874,Low,3,Stable Regulars,NURTURE,Monthly newsletter + birthday bonus points,Ongoing
660554,61809.0,4282.95,0,2,0,6,0.0,0.1666666666666666,0.0701873604504417,0.5,1716.8333333333333,0,0,0,6,0,0.5407568705618456,High,1,New At-Risk,WIN-BACK,Email: 2x points on next booking valid 30 days,Within 7 days
917630,61809.0,4282.95,0,12,0,17,0.0,0.4166666666666667,0.0,1.4166666666666667,1666.7058823529412,5,4,0,8,0,0.2199169379544708,Medium,1,New At-Risk,WIN-BACK,Email: 2x points on next booking valid 30 days,Within 7 days
717660,73510.0,4293.01,0,33,0,9,4.0,0.4166666666666667,0.0,0.75,1407.2222222222222,2,2,5,0,0,0.1580549025354837,Medium,1,New At-Risk,WIN-BACK,Email: 2x points on next booking valid 30 days,Within 7 days
450621,77083.0,4296.6,0,33,0,11,3.0,0.5,0.0293544897223223,0.9166666666666666,1260.4545454545455,4,2,5,0,0,0.1033271033671842,Low,3,Stable Regulars,NURTURE,Monthly newsletter + birthday bonus points,Ongoing
939562,95467.0,4297.02,0,12,0,26,1.0,0.6666666666666666,0.0119321063150672,2.1666666666666665,1289.3461538461538,10,8,1,7,0,0.131402063713643,Low,3,Stable Regulars,NURTURE,Monthly newsletter + birthday bonus points,Ongoing
135250,88089.0,4298.66,0,52,0,18,0.0,0.5,0.0141419635572477,1.5,1429.9444444444443,4,1,9,4,0,0.0236687356534891,Low,3,Stable Regulars,NURTURE,Monthly newsletter + birthday bonus points,Ongoing
714555,64387.0,4299.84,0,52,0,26,0.0,0.8333333333333334,0.0158536888402952,2.1666666666666665,1547.8076923076924,7,9,5,5,0,0.0095800714976937,Low,3,Stable Regulars,NURTURE,Monthly newsletter + birthday bonus points,Ongoing
947868,96733.0,4300.9,0,67,0,24,1.0,0.5833333333333334,0.0098637858149365,2.0,1862.875,6,7,5,6,0,0.0083501763884999,Low,3,Stable Regulars,NURTURE,Monthly newsletter + birthday bonus points,Ongoing
228580,54643.0,4305.79,0,67,0,15,0.0,0.5833333333333334,0.1040622299049265,1.25,1157.0,1,3,4,7,0,0.0055657028176699,Low,3,Stable Regulars,NURTURE,Monthly newsletter + birthday bonus points,Ongoing
557500,49606.0,4305.81,0,25,0,21,0.0,0.5833333333333334,0.0123340728763208,1.75,1266.3333333333333,1,2,9,9,0,0.036975983237302,Low,3,Stable Regulars,NURTURE,Monthly newsletter + birthday bonus points,Ongoing
238233,85577.0,4307.42,0,8,0,14,0.0,0.5,0.0,1.1666666666666667,1280.428571428571,0,5,7,2,0,0.1262986347275407,Low,1,New At-Risk,WIN-BACK,Email: 2x points on next booking valid 30 days,Within 7 days
979309,63654.0,4312.77,0,57,0,25,3.0,0.5833333333333334,0.0079096572481859,2.083333333333333,1714.36,5,11,9,0,0,0.0794276912190942,Low,3,Stable Regulars,NURTURE,Monthly newsletter + birthday bonus points,Ongoing
833569,73510.0,4314.07,0,3,0,5,1.0,0.1666666666666666,0.0,0.4166666666666667,1038.8,0,0,0,5,0,0.3286574630331867,Medium,1,New At-Risk,WIN-BACK,Email: 2x points on next booking valid 30 days,Within 7 days
120046,56411.0,4314.17,0,5,0,6,0.0,0.1666666666666666,0.0,0.5,1302.6666666666667,0,0,0,6,0,0.3658815636432592,High,1,New At-Risk,WIN-BACK,Email: 2x points on next booking valid 30 days,Within 7 days
717700,62093.0,4315.79,0,27,0,24,1.0,0.6666666666666666,0.0,2.0,1298.875,5,9,6,4,0,0.0935500321112882,Low,3,Stable Regulars,NURTURE,Monthly newsletter + birthday bonus points,Ongoing
245465,69818.0,4319.15,0,28,0,21,2.0,0.6666666666666666,0.0375728044463055,1.75,1250.904761904762,5,7,7,2,0,0.0749987896581312,Low,3,Stable Regulars,NURTURE,Monthly newsletter + birthday bonus points,Ongoing
709920,82427.0,4327.1,0,59,0,20,1.0,0.6666666666666666,0.023270787343635,1.6666666666666667,1087.2,5,3,8,4,0,0.011528249409854,Low,3,Stable Regulars,NURTURE,Monthly newsletter + birthday bonus points,Ongoing
156031,84981.0,4328.37,0,36,0,0,12.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0447959702770376,Low,0,Dormant Members,RE-ENGAGE,Push notification: personalised fare deal on top routes,Immediate-before they lapse completely
143784,76159.0,4330.39,0,59,0,26,1.0,0.75,0.0303241998499314,2.1666666666666665,1486.5,4,7,10,5,0,0.0084496172651716,Low,3,Stable Regulars,NURTURE,Monthly newsletter + birthday bonus points,Ongoing
602176,76159.0,4330.39,0,16,0,14,1.0,0.5,0.0207029741212823,1.1666666666666667,1849.2857142857144,2,1,6,5,1,0.1208215749803295,Low,1,New At-Risk,WIN-BACK,Email: 2x points on next booking valid 30 days,Within 7 days
870998,76159.0,4330.39,0,20,0,24,0.0,0.75,0.0151125929164844,2.0,1524.6666666666667,5,4,6,9,0,0.0208581360493721,Low,3,Stable Regulars,NURTURE,Monthly newsletter + birthday bonus points,Ongoing
958224,76159.0,4330.39,0,24,0,25,0.0,0.6666666666666666,0.0109915157654805,2.083333333333333,1579.4,2,7,9,7,0,0.0324219684483239,Low,3,Stable Regulars,NURTURE,Monthly newsletter + birthday bonus points,Ongoing
837628,60928.0,4330.77,0,38,0,15,0.0,0.4166666666666667,0.0309809015249915,1.25,1385.8,0,2,6,7,0,0.0384618442646494,Low,3,Stable Regulars,NURTURE,Monthly newsletter + birthday bonus points,Ongoing
395460,73510.0,4330.8,0,48,0,26,0.0,0.75,0.0241042199201757,2.1666666666666665,1715.3076923076924,6,3,11,6,0,0.012784261378514,Low,3,Stable Regulars,NURTURE,Monthly newsletter + birthday bonus points,Ongoing
136547,92131.0,4331.46,0,63,0,12,4.0,0.3333333333333333,0.0,1.0,929.4166666666666,2,8,2,0,0,0.0446828906983839,Low,3,Stable Regulars,NURTURE,Monthly newsletter + birthday bonus points,Ongoing
166712,114551.0,4334.06,0,40,0,22,0.0,0.6666666666666666,0.0,1.8333333333333333,1415.4545454545455,7,10,0,5,0,0.0227316163267321,Low,3,Stable Regulars,NURTURE,Monthly newsletter + birthday bonus points,Ongoing
217695,114551.0,4334.06,0,51,0,24,0.0,0.5833333333333334,0.0108114704087858,2.0,1707.2916666666667,3,6,6,9,0,0.0065844652855226,Low,3,Stable Regulars,NURTURE,Monthly newsletter + birthday bonus points,Ongoing
263707,114551.0,4334.06,0,43,0,3,0.0,0.25,0.1254536029030585,0.25,1286.0,0,1,1,1,0,0.047970184939353,Low,1,New At-Risk,WIN-BACK,Email: 2x points on next booking valid 30 days,Within 7 days
638368,114551.0,4334.06,0,49,0,18,0.0,0.5833333333333334,0.0,1.5,1394.5555555555557,0,9,4,5,0,0.0096939180905443,Low,3,Stable Regulars,NURTURE,Monthly newsletter + birthday bonus points,Ongoing
695529,114551.0,4334.06,0,60,0,21,1.0,0.6666666666666666,0.0278777697784177,1.75,1190.571428571429,6,3,11,1,0,0.0130402223158144,Low,3,Stable Regulars,NURTURE,Monthly newsletter + birthday bonus points,Ongoing
